id_municipio,risco_observado,risco_previsto,codigo_uf,regiao,meta_alfabetizacao_2025,taxa_alfabetizacao_anterior,n_estudantes_teste,taxa_alfabetizacao_prevista,risco_ic95_inferior,risco_ic95_superior,deficit_para_meta_pp,amostra_suficiente,nome_municipio
4117602,0.5238095238095238,0.48450812224382156,41,Sul,63.61,55.66,63,51.549187775617845,0.3610990063614107,0.6079172381262324,12.060812224382154,True,Palmas
3520509,0.40444444444444444,0.4832035965284886,35,Sudeste,65.51,58.5,225,51.679640347151135,0.4179071371724391,0.5485000558845381,13.83035965284887,True,Indaiatuba
2103505,0.5263157894736842,0.4797061024099031,21,Nordeste,66.17,59.5,38,52.02938975900969,0.32086011056978714,0.638552094250019,14.140610240990313,True,Colinas
4204202,0.4587628865979381,0.4748270628335269,42,Sul,63.99,56.22,194,52.51729371664731,0.4045563907333622,0.5450977349336916,11.472706283352693,True,Chapecó
2607901,0.46624472573839665,0.4737516418589055,26,Nordeste,64.67,57.25,474,52.62483581410945,0.42880081948933046,0.5187024642284805,12.045164185890549,True,Jaboatão dos Guararapes
3550209,0.3225806451612903,0.47363283002732165,35,Sudeste,64.5,56.99,31,52.63671699726784,0.29786454290910175,0.6494011171455416,11.86328300273216,True,São Miguel Arcanjo
3537305,0.4594594594594595,0.4730245737033776,35,Sudeste,66.89,60.58,37,52.697542629662244,0.312148209473753,0.6339009379330022,14.192457370337756,True,Penápolis
3527306,0.47540983606557374,0.46580453281469963,35,Sudeste,62.92,54.63,61,53.41954671853004,0.3406221804495437,0.5909868851798556,9.500453281469959,True,Louveira
3549904,0.37372013651877134,0.4654983321213366,35,Sudeste,64.8,57.44,586,53.45016678786634,0.425111400384793,0.5058852638578802,11.34983321213366,True,São José dos Campos
5220454,0.39226519337016574,0.4639033308728295,52,Centro-Oeste,58.75,48.52,181,53.609666912717046,0.39125057648732076,0.5365560852583382,5.140333087282954,True,Senador Canedo
3548807,0.3305785123966942,0.4617970818946462,35,Sudeste,67.13,60.95,121,53.82029181053538,0.37296660321093256,0.5506275605783598,13.309708189464615,True,São Caetano do Sul
2109601,0.34782608695652173,0.46130605895791205,21,Nordeste,64.27,56.65,46,53.86939410420879,0.3172462679648372,0.6053658499509869,10.400605895791209,True,Rosário
3509254,0.4358974358974359,0.4612149709707961,35,Sudeste,65.8,58.94,39,53.87850290292039,0.3047622121630579,0.6176677297785343,11.921497097079609,True,Cajati
5100201,0.22857142857142856,0.46094551185153565,51,Centro-Oeste,65.9,59.1,35,53.90544881484644,0.29580136806850155,0.6260896556345698,11.994551185153568,True,Água Boa
