id_municipio,taxa_alfabetizacao_anterior,media_portugues_anterior,percentual_participacao_anterior,total_alunos_avaliados_anterior,populacao_anterior,pib_per_capita_anterior,meta_alfabetizacao_2025,cluster,silhouette_global
1600535,65.21,759.4447,84.36,232.0,17848.0,29563.81667413716,69.95,0,0.33899545632891714
1600550,36.41,725.4949,93.81,91.0,3803.0,26566.65790165659,49.94,1,0.33899545632891714
1600600,41.76,732.3746,91.52,1176.0,107618.0,34619.56178334479,53.95,1,0.33899545632891714
1600709,32.06,725.7281,92.17,212.0,12945.0,25438.779451525683,46.5,1,0.33899545632891714
1600808,28.7,715.6846,93.88,230.0,11291.0,26884.155522097244,43.69,1,0.33899545632891714
1700251,62.07,767.1338,82.86,29.0,2576.0,55097.049689441,67.87,0,0.33899545632891714
1700301,25.2,715.2166,93.24,69.0,4497.0,50308.65021125194,40.59,1,0.33899545632891714
1700350,95.52,786.5935,77.14,27.0,5147.0,82197.39654167475,80.0,0,0.33899545632891714
1700400,15.92,701.5658,86.87,86.0,6499.0,51718.72595783968,31.16,1,0.33899545632891714
1700707,47.86,743.3116,81.56,115.0,8802.0,100667.6891615542,58.3,1,0.33899545632891714
1701002,39.94,731.5084,87.71,157.0,10325.0,19324.55205811138,52.61,1,0.33899545632891714
1701051,40.16,728.7895,86.05,37.0,2876.0,18926.63421418637,52.78,1,0.33899545632891714
1701101,30.07,715.1673,89.02,73.0,4856.0,58329.28336079077,44.85,1,0.33899545632891714
1701309,24.61,712.5012,83.95,68.0,5290.0,21532.703213610584,40.05,1,0.33899545632891714
1701903,38.62,730.9658,91.09,92.0,5927.0,69497.38484899612,51.63,1,0.33899545632891714
1702000,44.49,736.9423,75.68,84.0,8133.0,58340.46477314644,55.92,1,0.33899545632891714
1702109,35.44,725.3461,86.32,2019.0,171301.0,42951.51808804386,49.19,1,0.33899545632891714
1702158,37.72,726.0598,89.47,68.0,4310.0,24967.28538283063,50.95,1,0.33899545632891714
1702208,35.15,729.4976,87.46,307.0,31918.0,20096.497274265304,48.97,1,0.33899545632891714
1702307,37.31,725.5386,88.17,82.0,5550.0,28571.531531531527,50.64,1,0.33899545632891714
1702406,34.29,729.8377,85.53,65.0,10287.0,23241.95586662778,48.29,1,0.33899545632891714
1702554,50.01,742.9647,90.18,202.0,17484.0,22662.26264012812,59.78,1,0.33899545632891714
1702703,52.92,737.6862,96.55,28.0,3342.0,20914.42250149611,61.77,1,0.33899545632891714
1702901,30.34,720.5425,91.25,73.0,10262.0,16894.65991034886,45.08,1,0.33899545632891714
1703008,20.49,707.7983,85.22,98.0,7880.0,21502.66497461929,36.07,1,0.33899545632891714
1703057,35.63,728.2988,80.43,37.0,3407.0,73289.11065453479,49.34,1,0.33899545632891714
1703073,11.92,698.9394,87.36,76.0,4476.0,22426.72028596961,26.26,1,0.33899545632891714
1703107,59.45,742.9015,87.88,58.0,4846.0,28911.06066859265,66.14,1,0.33899545632891714
1703206,52.8,741.4525,86.21,50.0,4229.0,30399.621659966895,61.68,1,0.33899545632891714
1703305,26.13,718.8731,86.11,31.0,4038.0,35567.8553739475,41.43,1,0.33899545632891714
1703602,29.73,727.4654,80.95,34.0,1974.0,37998.986828774076,44.56,1,0.33899545632891714
1703701,38.1,732.5373,82.89,63.0,4725.0,56631.5343915344,51.24,1,0.33899545632891714
1703800,41.24,732.7045,,87.0,10307.0,14550.596681866693,56.06,1,0.33899545632891714
1703826,27.54,720.6445,87.88,29.0,1961.0,31664.9668536461,42.68,1,0.33899545632891714
1703842,16.16,696.8183,91.36,148.0,8653.0,76950.99965329943,31.43,1,0.33899545632891714
1703867,15.77,710.0555,82.26,51.0,4007.0,249014.2251060644,30.99,1,0.33899545632891714
1703883,25.12,710.4112,79.49,31.0,2201.0,33244.888686960476,40.51,1,0.33899545632891714
1703891,34.09,733.2201,88.64,39.0,3318.0,16935.50331525015,48.13,1,0.33899545632891714
1703909,17.04,701.694,82.35,84.0,4847.0,97893.12977099235,32.42,1,0.33899545632891714
1704105,23.33,707.1896,93.75,30.0,2131.0,51302.20553730642,38.85,1,0.33899545632891714
1705102,49.01,733.5625,97.37,37.0,3117.0,49848.25152390119,59.09,1,0.33899545632891714
1705508,51.01,737.8341,83.92,454.0,34233.0,33923.436450208865,60.47,1,0.33899545632891714
1705557,62.09,759.7223,91.84,45.0,4756.0,19974.978973927668,67.88,0,0.33899545632891714
1705607,27.6,712.7928,80.56,29.0,3887.0,22889.889374839207,42.73,1,0.33899545632891714
1706001,48.18,739.7477,86.52,77.0,5331.0,46794.59763646595,58.52,1,0.33899545632891714
1706100,46.85,736.7382,85.96,49.0,6371.0,33605.399466331815,57.59,1,0.33899545632891714
1706506,31.21,724.6836,89.52,94.0,5827.0,43340.140724214856,45.8,1,0.33899545632891714
1707009,51.81,742.3055,87.04,262.0,17739.0,44065.22351880039,61.01,1,0.33899545632891714
1707108,39.09,732.2676,87.38,90.0,7024.0,46007.83029612756,51.98,1,0.33899545632891714
1707207,48.67,736.0018,89.06,57.0,6327.0,45700.806069227125,58.86,1,0.33899545632891714
1707306,34.95,725.1042,85.0,51.0,4248.0,68459.98116760829,48.81,1,0.33899545632891714
1707405,40.82,729.56,80.31,102.0,7530.0,15829.61487383798,53.27,1,0.33899545632891714
1707553,52.54,747.2727,95.74,45.0,3467.0,36824.92068070378,61.51,1,0.33899545632891714
1707652,62.36,763.9179,85.88,73.0,5211.0,67182.88236422952,68.06,0,0.33899545632891714
1707702,11.95,695.5954,91.21,83.0,7712.0,20968.23132780083,26.3,1,0.33899545632891714
1708205,63.68,756.2545,81.18,138.0,18881.0,52336.687675440924,68.94,0,0.33899545632891714
1708254,48.93,736.0354,81.03,47.0,3455.0,50221.997105644004,59.04,1,0.33899545632891714
1708304,53.56,739.1196,82.69,43.0,4738.0,37621.78134233854,62.2,1,0.33899545632891714
1709005,12.54,698.3088,88.07,155.0,12433.0,24866.645218370468,27.07,1,0.33899545632891714
1709302,36.07,725.8189,81.61,182.0,24775.0,45614.772956609486,49.68,1,0.33899545632891714
1709500,44.44,734.5547,80.95,650.0,85125.0,43406.954478707776,55.89,1,0.33899545632891714
1710508,60.46,747.2837,88.89,56.0,6819.0,29284.939140636452,66.81,0,0.33899545632891714
1710706,32.53,725.9074,95.31,61.0,5172.0,19377.416860015466,46.88,1,0.33899545632891714
1710904,35.09,721.7652,96.08,49.0,3577.0,42798.43444227005,48.92,1,0.33899545632891714
1711100,64.16,761.509,97.5,39.0,2404.0,31817.387687188013,69.25,0,0.33899545632891714
1711506,61.09,753.7487,82.98,39.0,3334.0,33238.1523695261,67.22,0,0.33899545632891714
1711803,35.36,721.4854,90.0,36.0,2243.0,24770.396790013376,49.13,1,0.33899545632891714
1711902,26.02,715.7214,84.09,148.0,15288.0,71287.54578754578,41.33,1,0.33899545632891714
1711951,20.75,710.5893,87.32,62.0,3516.0,24451.08077360637,36.33,1,0.33899545632891714
1712009,40.45,732.7888,89.09,49.0,3357.0,23653.559725945786,52.99,1,0.33899545632891714
1712157,69.23,756.1691,76.47,13.0,1626.0,25533.21033210332,72.62,0,0.33899545632891714
1712405,42.61,734.9916,96.55,28.0,2999.0,26122.374124708236,54.57,1,0.33899545632891714
1712454,25.0,716.3555,90.91,40.0,2717.0,21648.87743835112,40.4,1,0.33899545632891714
1712504,24.15,715.5591,93.62,88.0,4615.0,80866.08884073673,39.62,1,0.33899545632891714
1712702,27.59,723.3762,85.29,29.0,2748.0,170006.9141193595,42.72,1,0.33899545632891714
1712801,19.32,720.5889,94.87,37.0,3095.0,20456.542810985462,34.87,1,0.33899545632891714
1713205,41.54,739.8384,80.95,187.0,18566.0,46344.82387159324,53.79,1,0.33899545632891714
1713304,52.55,744.4268,87.1,162.0,12701.0,38059.522872214795,61.51,1,0.33899545632891714
1713601,69.96,749.8955,84.29,59.0,5694.0,70021.95293291184,73.1,0,0.33899545632891714
1713700,29.33,720.0864,89.47,34.0,2396.0,36145.24207011686,44.22,1,0.33899545632891714
1713809,18.11,701.0621,80.0,48.0,4872.0,22215.72249589491,33.59,1,0.33899545632891714
1713957,17.89,707.396,91.89,34.0,3367.0,23749.92574992575,33.35,1,0.33899545632891714
1714203,28.21,717.5192,86.71,124.0,8754.0,40295.63628055745,43.26,1,0.33899545632891714
1714302,45.94,732.4304,87.93,51.0,4521.0,17351.69210351692,56.95,1,0.33899545632891714
1714880,25.45,709.9651,84.02,184.0,10367.0,42683.9008392013,40.82,1,0.33899545632891714
1715002,32.17,729.5868,87.88,29.0,3362.0,32762.343842950624,46.59,1,0.33899545632891714
1715101,39.24,723.8921,97.87,46.0,3969.0,44437.641723356006,52.09,1,0.33899545632891714
1715150,71.67,767.6664,96.0,24.0,1846.0,20916.576381365117,74.25,0,0.33899545632891714
1715259,22.32,701.7696,78.95,30.0,2230.0,22016.59192825112,37.88,1,0.33899545632891714
1715507,50.0,740.3478,84.21,16.0,1164.0,43108.24742268042,59.77,1,0.33899545632891714
1715705,9.01,688.9374,87.1,54.0,4798.0,51604.21008753648,22.17,1,0.33899545632891714
1715754,47.77,740.2925,88.99,97.0,6975.0,31315.55555555556,58.23,1,0.33899545632891714
1716109,60.56,751.5014,85.51,602.0,52360.0,43703.78151260504,66.87,0,0.33899545632891714
1716208,42.28,736.2797,89.66,130.0,10542.0,33504.648074369186,54.33,1,0.33899545632891714
1716307,6.51,688.5605,82.69,43.0,4043.0,27405.886717783822,18.14,1,0.33899545632891714
1716505,53.06,742.8776,96.05,170.0,14055.0,77583.99146211313,61.86,1,0.33899545632891714
1716604,46.47,740.2899,78.05,96.0,9317.0,96294.30074058172,57.32,1,0.33899545632891714
1716653,35.23,733.6772,89.09,49.0,4921.0,26266.206055679733,49.03,1,0.33899545632891714
1716703,48.45,747.5748,79.59,78.0,8941.0,25504.97707191589,58.71,1,0.33899545632891714
1717008,47.41,737.8718,96.15,50.0,4478.0,24739.392585975882,57.98,1,0.33899545632891714
1717206,26.08,710.3968,90.0,36.0,2282.0,43049.079754601225,41.39,1,0.33899545632891714
1717503,21.88,704.5085,84.71,72.0,7128.0,64341.32996632997,37.45,1,0.33899545632891714
1717800,9.52,699.4166,95.45,21.0,4220.0,19550.47393364929,22.93,1,0.33899545632891714
1717909,47.6,737.8823,86.36,95.0,7586.0,18656.86791457949,58.11,1,0.33899545632891714
1718006,7.57,705.1413,91.67,33.0,2866.0,20909.630146545707,19.92,1,0.33899545632891714
1718204,56.8,748.9952,81.81,769.0,64418.0,49611.81657300755,64.37,1,0.33899545632891714
1718303,18.07,711.9896,76.81,53.0,9044.0,12657.34188412207,33.54,1,0.33899545632891714
1718402,69.46,754.5264,93.33,42.0,3047.0,29157.53199868724,72.77,0,0.33899545632891714
1718451,20.72,719.6625,87.88,29.0,2193.0,58334.245326037395,36.3,1,0.33899545632891714
1718501,4.56,699.2919,95.65,44.0,3421.0,29758.842443729904,14.48,1,0.33899545632891714
1718550,21.31,715.9473,85.25,52.0,3960.0,19013.888888888887,36.89,1,0.33899545632891714
1718659,17.56,708.4688,97.56,40.0,1768.0,25870.47511312217,32.99,1,0.33899545632891714
1718709,17.52,713.4824,90.63,29.0,2738.0,32423.301680058437,32.95,1,0.33899545632891714
1718758,27.83,722.136,85.37,70.0,4841.0,31149.55587688494,42.93,1,0.33899545632891714
1718808,43.61,733.752,82.5,66.0,4215.0,16639.620403321474,55.29,1,0.33899545632891714
1718840,45.7,736.6968,86.96,40.0,3723.0,36100.45662100457,56.78,1,0.33899545632891714
1718865,16.67,705.2162,81.82,54.0,7216.0,28091.32483370288,32.01,1,0.33899545632891714
1718881,24.56,718.0968,90.74,49.0,2680.0,44161.567164179105,40.0,1,0.33899545632891714
1718899,63.15,753.4895,81.48,22.0,2219.0,124013.06894997749,68.59,0,0.33899545632891714
1718907,20.86,712.2375,94.2,65.0,4653.0,90238.98560068771,36.44,1,0.33899545632891714
1719004,48.09,733.0456,70.31,45.0,2781.0,20584.681769147788,58.46,1,0.33899545632891714
1720002,56.06,750.2525,100.0,20.0,2406.0,19403.990024937655,63.88,0,0.33899545632891714
1720101,43.97,731.7361,89.36,84.0,5654.0,16091.616554651571,55.55,1,0.33899545632891714
1720150,83.33,795.3383,90.91,30.0,1783.0,23754.9074593382,80.0,0,0.33899545632891714
1720200,26.98,715.4815,86.62,136.0,13241.0,18097.877803791253,42.19,1,0.33899545632891714
1720259,47.62,734.8708,86.36,38.0,2385.0,25097.27463312369,58.13,1,0.33899545632891714
1720309,26.56,714.9216,84.91,45.0,4100.0,16756.585365853658,41.81,1,0.33899545632891714
1720499,65.57,755.2444,93.85,61.0,4422.0,51926.277702397114,70.19,0,0.33899545632891714
1720655,34.74,727.5899,90.36,75.0,5108.0,55749.2169146437,48.64,1,0.33899545632891714
1720804,39.53,730.1595,92.81,155.0,10830.0,16586.980609418282,52.31,1,0.33899545632891714
1720853,77.59,767.597,75.68,28.0,1577.0,196804.69245402663,78.3,0,0.33899545632891714
1720903,38.31,728.6196,88.1,148.0,14011.0,27610.163443009063,51.39,1,0.33899545632891714
1720937,55.85,754.4538,78.13,25.0,2021.0,20597.229094507667,63.74,1,0.33899545632891714
1720978,43.88,735.7286,,34.0,2456.0,70490.6351791531,,1,0.33899545632891714
1721000,58.66,749.4049,75.69,3038.0,302692.0,46808.20437936913,65.61,1,0.33899545632891714
1721109,42.96,738.5226,86.96,60.0,7459.0,43914.73387853599,54.82,1,0.33899545632891714
1721208,34.41,726.1454,94.84,239.0,22615.0,23395.666592969268,48.38,1,0.33899545632891714
1721307,25.0,707.3644,94.12,16.0,1874.0,25836.17929562433,40.4,1,0.33899545632891714
1722081,35.16,723.9897,86.18,131.0,10522.0,23357.44155103593,48.97,1,0.33899545632891714
1722107,22.0,720.1447,83.58,112.0,10517.0,68718.55091756204,37.57,1,0.33899545632891714
2100055,39.59,729.3262,90.54,1350.0,106550.0,40114.14359455655,52.35,1,0.33899545632891714
2100105,72.13,784.4406,94.52,69.0,6144.0,17184.407552083332,74.56,0,0.33899545632891714
2100154,67.29,757.124,92.05,162.0,12142.0,10768.07774666447,71.33,0,0.33899545632891714
2100204,73.46,770.6495,91.88,147.0,18467.0,9219.743325932744,75.46,0,0.33899545632891714
2100303,67.9,766.3691,84.75,289.0,23286.0,14396.890835695269,71.73,0,0.33899545632891714
2100402,90.52,783.0817,81.4,70.0,6447.0,13702.962618272064,80.0,0,0.33899545632891714
2100436,70.23,762.507,91.18,217.0,24048.0,15731.62009314704,73.29,0,0.33899545632891714
2100477,36.04,725.9025,93.83,380.0,25710.0,12063.088292493192,49.66,1,0.33899545632891714
2100501,46.76,741.0599,96.15,75.0,11109.0,51649.02331442975,57.53,1,0.33899545632891714
2100550,22.97,709.0101,92.63,88.0,7170.0,13253.277545327757,38.5,1,0.33899545632891714
2100600,45.63,736.7603,89.36,319.0,37085.0,13503.626803289739,56.73,1,0.33899545632891714
2100709,72.8,780.7554,91.54,184.0,25322.0,10087.631308743386,75.01,0,0.33899545632891714
2100808,91.05,807.0786,85.24,179.0,13793.0,13979.047342855072,80.0,0,0.33899545632891714
2100832,31.51,719.5822,88.21,172.0,17519.0,9710.428677435928,46.05,1,0.33899545632891714
2100873,98.19,821.9519,80.65,125.0,11181.0,11442.178696002145,80.0,0,0.33899545632891714
2100907,56.23,748.2181,88.77,340.0,39052.0,8996.31260882925,63.99,1,0.33899545632891714
2100956,76.25,770.1843,96.28,181.0,25517.0,12565.074264216011,77.37,0,0.33899545632891714
2101004,67.49,761.8071,92.95,356.0,29472.0,14342.867806731812,71.46,0,0.33899545632891714
2101103,81.88,780.2287,95.74,135.0,11790.0,10019.592875318063,80.0,0,0.33899545632891714
2101202,45.66,735.4471,89.51,1033.0,103711.0,18444.215174860918,56.75,1,0.33899545632891714
2101251,51.49,748.692,88.12,178.0,16966.0,27480.01886125192,60.79,1,0.33899545632891714
2101301,67.67,757.3005,91.38,159.0,16290.0,9598.710865561694,71.58,0,0.33899545632891714
2101350,88.89,810.5072,92.31,36.0,5252.0,9927.265803503427,80.0,0,0.33899545632891714
2101400,39.83,728.0887,91.86,1242.0,101767.0,73990.56668664694,52.53,1,0.33899545632891714
2101509,41.6,731.5189,76.4,136.0,18984.0,16324.799831437,53.84,1,0.33899545632891714
2101608,65.45,761.7888,88.2,845.0,84532.0,13698.12615340936,70.11,0,0.33899545632891714
2101707,50.35,742.8082,94.3,745.0,65589.0,12453.140008233087,60.01,1,0.33899545632891714
2101731,61.12,753.8089,89.58,129.0,8460.0,11922.340425531915,67.24,0,0.33899545632891714
2101772,51.82,741.9729,94.05,174.0,11750.0,11354.382978723404,61.02,1,0.33899545632891714
2101806,56.0,761.6363,88.35,91.0,5469.0,17270.799049186324,63.84,0,0.33899545632891714
2101905,33.01,728.421,90.15,119.0,19584.0,8485.140931372549,47.27,1,0.33899545632891714
2101939,12.84,707.4065,96.55,28.0,5840.0,47280.47945205479,27.45,1,0.33899545632891714
2101970,59.99,756.1444,90.24,111.0,7574.0,12320.042249801954,66.49,0,0.33899545632891714
2102002,94.62,802.6272,92.94,474.0,33100.0,17253.80664652568,80.0,0,0.33899545632891714
2102036,63.61,754.4249,91.1,399.0,28599.0,15971.397601314733,68.89,0,0.33899545632891714
2102077,100.0,803.2263,96.25,77.0,12212.0,12205.69931215198,80.0,0,0.33899545632891714
2102101,50.31,747.0886,94.82,293.0,34120.0,12498.212192262605,59.99,1,0.33899545632891714
2102150,33.25,726.4564,91.07,102.0,9218.0,9773.161206335433,47.46,1,0.33899545632891714
2102200,44.96,735.9074,90.23,277.0,29685.0,11201.953848745157,56.26,1,0.33899545632891714
2102309,31.4,719.6796,93.8,257.0,22455.0,13775.417501670008,45.96,1,0.33899545632891714
2102325,39.23,731.4888,92.56,709.0,55499.0,18169.30034775401,52.09,1,0.33899545632891714
2102358,61.37,747.4186,93.41,156.0,12918.0,12116.736336894255,67.41,0,0.33899545632891714
2102374,41.14,735.7202,87.88,87.0,9732.0,8738.491574188245,53.5,1,0.33899545632891714
2102408,66.03,769.4792,89.71,61.0,10121.0,8079.735204031223,70.49,0,0.33899545632891714
2102507,53.27,747.1275,81.97,100.0,16412.0,9450.584937850354,62.0,1,0.33899545632891714
2102556,64.72,757.6242,91.3,189.0,12301.0,24653.036338509064,69.62,0,0.33899545632891714
2102606,61.61,749.8285,92.22,237.0,19932.0,10261.188039333736,67.57,0,0.33899545632891714
2102705,53.04,745.7131,92.31,204.0,24303.0,9598.526930831584,61.85,1,0.33899545632891714
2102754,35.67,728.3281,92.13,82.0,11374.0,18969.052224371375,49.37,1,0.33899545632891714
2102804,44.54,735.5742,87.22,232.0,24062.0,24753.30396475771,55.96,1,0.33899545632891714
2102903,55.58,748.437,86.16,361.0,24238.0,10167.794372472976,63.56,1,0.33899545632891714
2103000,43.75,733.713,83.56,1565.0,156973.0,17175.06195332955,55.39,1,0.33899545632891714
2103109,69.8,759.3448,90.12,73.0,10208.0,8440.92868338558,73.0,0,0.33899545632891714
2103125,100.0,805.5898,97.3,72.0,7094.0,9748.23794756132,80.0,0,0.33899545632891714
2103158,92.92,810.2896,90.81,168.0,12342.0,11142.440447253279,80.0,0,0.33899545632891714
2103174,40.03,727.187,92.67,278.0,16267.0,14545.398659863527,52.68,1,0.33899545632891714
2103208,47.1,738.3478,95.12,819.0,81386.0,13890.128523333251,57.77,1,0.33899545632891714
2103257,66.44,762.3772,92.31,108.0,12878.0,18817.362944556608,70.76,0,0.33899545632891714
2103307,46.94,737.9338,86.22,1233.0,114275.0,15821.772041128856,57.65,1,0.33899545632891714
2103406,60.53,755.6652,94.24,507.0,41658.0,11671.491670267416,66.85,0,0.33899545632891714
2103505,59.5,749.1934,88.51,385.0,40316.0,18102.242285941065,66.17,0,0.33899545632891714
2103554,43.89,742.9665,97.34,183.0,14915.0,10710.693932282937,55.49,1,0.33899545632891714
2103604,41.49,731.2018,91.5,603.0,59566.0,10702.145519255953,53.76,1,0.33899545632891714
2103703,65.83,759.7445,91.85,293.0,31558.0,10872.17187400976,70.36,0,0.33899545632891714
2103752,66.75,753.4875,98.28,229.0,14404.0,15139.683421271868,70.97,0,0.33899545632891714
2103802,40.39,724.2995,89.81,194.0,23053.0,13647.160890122761,52.95,1,0.33899545632891714
2103901,69.39,782.2487,95.3,142.0,10223.0,10637.581923114545,72.72,0,0.33899545632891714
2104008,59.36,749.5664,96.07,171.0,18311.0,11078.36819398176,66.08,0,0.33899545632891714
2104057,54.89,747.6384,88.66,477.0,33294.0,35904.337117799005,63.09,1,0.33899545632891714
2104073,84.89,775.3454,94.52,138.0,8048.0,16523.732604373756,80.0,0,0.33899545632891714
2104081,29.89,731.3713,95.65,66.0,10873.0,14693.368895429043,44.7,1,0.33899545632891714
2104099,85.6,791.4467,96.33,210.0,17719.0,14506.913482702184,80.0,0,0.33899545632891714
2104107,45.09,740.5349,89.14,156.0,12640.0,28041.77215189873,56.35,1,0.33899545632891714
2104206,40.4,731.8517,95.87,232.0,16976.0,12624.116399622995,52.96,1,0.33899545632891714
2104305,82.97,777.2039,94.15,161.0,10186.0,83956.99980365207,80.0,0,0.33899545632891714
2104404,45.23,731.1969,91.3,105.0,17206.0,10872.951296059511,56.45,1,0.33899545632891714
2104503,88.98,771.9488,96.3,78.0,10231.0,12026.87909295279,80.0,0,0.33899545632891714
2104552,80.4,778.5198,91.83,326.0,18411.0,24333.65922546304,80.0,0,0.33899545632891714
2104602,52.89,750.6587,90.85,139.0,13930.0,14011.05527638191,61.75,1,0.33899545632891714
2104628,98.32,794.1741,100.0,107.0,7063.0,15334.13563641512,80.0,0,0.33899545632891714
2104651,69.13,763.4271,88.3,83.0,10713.0,11225.053673107439,72.55,0,0.33899545632891714
2104677,76.23,776.6959,89.11,352.0,23128.0,14041.940505015564,77.35,0,0.33899545632891714
2104701,72.78,757.0099,84.13,53.0,6023.0,11105.097127677238,75.0,0,0.33899545632891714
